Model,Dataset,Collection,Type,ID,Shots,Performance,Metric,Include?
Alpaca-7B,BBQ_Lite,Alpaca,Unobserved,8,0,0.332089543,Logits,TRUE
Alpaca-7B,BBQ_Lite,Alpaca,Unobserved,9,0,0.331840783,Logits,TRUE
Alpaca-7B,BBQ_Lite,Alpaca,Unobserved,10,0,0.325435311,Logits,TRUE
Alpaca-7B,BBQ_Lite,Alpaca,Unobserved,11,0,0.32095772,Logits,TRUE
Alpaca-7B,BBQ_Lite,Alpaca,Unobserved,12,0,0.325497508,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Default,1,0,0.40625,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,1,0,0.6875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,2,0,0.671875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,3,0,0.703125,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,4,0,0.6875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,5,0,0.734375,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,6,0,0.734375,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,7,0,0.71875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,8,0,0.734375,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,9,0,0.671875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,10,0,0.6875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,11,0,0.6875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,12,0,0.703125,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,13,0,0.671875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,14,0,0.671875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,15,0,0.703125,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,16,0,0.703125,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,17,0,0.6875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,18,0,0.6875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,19,0,0.734375,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,QA,20,0,0.75,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Unobserved,1,0,0.75,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Unobserved,2,0,0.78125,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Unobserved,3,0,0.75,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Unobserved,4,0,0.578125,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Unobserved,5,0,0.734375,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Unobserved,6,0,0.640625,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Unobserved,7,0,0.65625,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Unobserved,8,0,0.71875,Logits,TRUE
Alpaca-7B,Code_Line_Description,Alpaca,Unobserved,9,0,0.734375,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,Default,1,0,0.557692289,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,1,0,0.538461566,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,2,0,0.596153855,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,3,0,0.596153855,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,4,0,0.605769217,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,5,0,0.567307711,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,6,0,0.596153855,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,7,0,0.634615362,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,8,0,0.653846145,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,9,0,0.548076928,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,10,0,0.605769217,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,11,0,0.557692289,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,12,0,0.605769217,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,13,0,0.519230783,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,14,0,0.519230783,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,15,0,0.548076928,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,16,0,0.615384638,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,17,0,0.596153855,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,18,0,0.557692289,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,19,0,0.644230783,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,QA,20,0,0.634615362,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,Unobserved,1,0,0.461538464,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,Unobserved,2,0,0.576923072,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,Unobserved,3,0,0.557692289,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,Unobserved,4,0,0.471153855,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,Unobserved,5,0,0.576923072,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,Unobserved,6,0,0.663461566,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,Unobserved,7,0,0.557692289,Logits,TRUE
Alpaca-7B,Conceptual_Combinations,Alpaca,Unobserved,8,0,0.605769217,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,Default,1,0,0.511363626,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,1,0,0.505681813,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,2,0,0.5,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,3,0,0.511363626,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,4,0,0.494318187,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,5,0,0.5,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,6,0,0.454545468,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,7,0,0.545454562,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,8,0,0.494318187,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,9,0,0.5,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,10,0,0.494318187,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,11,0,0.511363626,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,12,0,0.511363626,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,13,0,0.494318187,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,14,0,0.494318187,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,15,0,0.522727251,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,16,0,0.534090936,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,17,0,0.505681813,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,18,0,0.539772749,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,19,0,0.539772749,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,QA,20,0,0.528409064,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,Unobserved,1,0,0.528409064,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,Unobserved,2,0,0.448863626,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,Unobserved,3,0,0.556818187,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,Unobserved,4,0,0.539772749,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,Unobserved,5,0,0.528409064,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,Unobserved,6,0,0.414772719,Logits,TRUE
Alpaca-7B,Hindu_Knowledge,Alpaca,Unobserved,7,0,0.454545468,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,Default,1,0,0.5,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,1,0,0.770833313,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,2,0,0.770833313,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,3,0,0.6875,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,4,0,0.666666687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,5,0,0.770833313,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,6,0,0.770833313,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,7,0,0.791666687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,8,0,0.770833313,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,9,0,0.791666687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,10,0,0.666666687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,11,0,0.729166687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,12,0,0.729166687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,13,0,0.8125,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,14,0,0.8125,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,15,0,0.791666687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,16,0,0.770833313,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,17,0,0.75,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,18,0,0.791666687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,19,0,0.708333313,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,QA,20,0,0.6875,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,Unobserved,1,0,0.791666687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,Unobserved,2,0,0.5,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,Unobserved,3,0,0.729166687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,Unobserved,4,0,0.541666687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,Unobserved,5,0,0.666666687,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,Unobserved,6,0,0.625,Logits,TRUE
Alpaca-7B,Known_Unknowns,Alpaca,Unobserved,7,0,0.520833313,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Default,1,0,0.158399999,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,1,0,0.125,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,2,0,0.135499999,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,3,0,0.136899993,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,4,0,0.126699999,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,5,0,0.132100001,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,6,0,0.135399997,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,7,0,0.129899994,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,8,0,0.132200003,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,9,0,0.120099999,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,10,0,0.126699999,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,11,0,0.131400004,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,12,0,0.132200003,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,13,0,0.127499998,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,14,0,0.127499998,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,15,0,0.130600005,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,16,0,0.132100001,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,17,0,0.136999995,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,18,0,0.1303,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,19,0,0.118799999,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,QA,20,0,0.107699998,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Unobserved,1,0,0.136000007,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Unobserved,2,0,0.161899999,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Unobserved,3,0,0.136399999,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Unobserved,4,0,0.171200007,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Unobserved,5,0,0.135299996,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Unobserved,6,0,0.130899996,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Unobserved,7,0,0.122000001,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Unobserved,8,0,0.158899993,Logits,TRUE
Alpaca-7B,Language_Identification,Alpaca,Unobserved,9,0,0.160099998,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,Default,1,0,0.236000001,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,1,0,0.238000005,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,2,0,0.230000004,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,3,0,0.237000003,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,4,0,0.204999998,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,5,0,0.222000003,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,6,0,0.246000007,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,7,0,0.268999994,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,8,0,0.256999999,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,9,0,0.263000011,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,10,0,0.204999998,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,11,0,0.233999997,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,12,0,0.256000012,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,13,0,0.256000012,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,14,0,0.256000012,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,15,0,0.261000007,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,16,0,0.252999991,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,17,0,0.230000004,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,18,0,0.256000012,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,19,0,0.26699999,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,QA,20,0,0.245000005,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,Unobserved,1,0,0.248999998,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,Unobserved,2,0,0.254000008,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,Unobserved,3,0,0.277999997,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,Unobserved,4,0,0.250999987,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,Unobserved,5,0,0.261000007,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,Unobserved,6,0,0.25,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,Unobserved,7,0,0.254000008,Logits,TRUE
Alpaca-7B,Logic_Grid_Puzzle,Alpaca,Unobserved,8,0,0.250999987,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Default,1,0,0.196428567,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,1,0,0.22023809,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,2,0,0.253968269,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,3,0,0.248015866,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,4,0,0.273809522,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,5,0,0.253968269,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,6,0,0.25,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,7,0,0.255952388,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,8,0,0.269841284,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,9,0,0.253968269,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,10,0,0.273809522,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,11,0,0.255952388,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,12,0,0.253968269,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,13,0,0.251984119,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,14,0,0.251984119,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,15,0,0.257936507,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,16,0,0.257936507,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,17,0,0.244047612,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,18,0,0.263888896,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,19,0,0.255952388,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,QA,20,0,0.253968269,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Unobserved,1,0,0.246031746,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Unobserved,2,0,0.257936507,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Unobserved,3,0,0.224206343,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Unobserved,4,0,0.271825403,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Unobserved,5,0,0.234126985,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Unobserved,6,0,0.259920627,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Unobserved,7,0,0.244047612,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Unobserved,8,0,0.25,Logits,TRUE
Alpaca-7B,Logical_Deduction,Alpaca,Unobserved,9,0,0.269841284,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Default,1,0,0.375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,1,0,0.3125,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,2,0,0.375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,3,0,0.3125,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,4,0,0.40625,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,5,0,0.4375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,6,0,0.375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,7,0,0.40625,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,8,0,0.375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,9,0,0.375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,10,0,0.40625,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,11,0,0.34375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,12,0,0.4375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,13,0,0.4375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,14,0,0.4375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,15,0,0.375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,16,0,0.34375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,17,0,0.28125,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,18,0,0.40625,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,19,0,0.3125,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,QA,20,0,0.28125,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,1,0,0.4375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,2,0,0.375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,3,0,0.25,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,4,0,0.34375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,5,0,0.34375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,6,0,0.375,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,7,0,0.3125,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,8,0,0.28125,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,9,0,0.53125,Logits,TRUE
Alpaca-7B,Novel_Concepts,Alpaca,Unobserved,10,0,0.34375,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,BC,1,0,0.435355395,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,BC,2,0,0.464154422,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Default,1,0,0.436580896,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,1,0,0.476102948,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,2,0,0.40625,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,3,0,0.480392158,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,4,0,0.369485289,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,5,0,0.378982842,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,6,0,0.375612736,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,7,0,0.422181368,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,8,0,0.630821049,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,9,0,0.369178921,Logits,TRUE
Alpaca-7B,Play_Dialog,Alpaca,Unobserved,10,0,0.369791657,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,1,0,0.732142866,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,2,0,0.660714269,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,3,0,0.714285731,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,4,0,0.696428597,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,5,0,0.678571403,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,6,0,0.678571403,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,7,0,0.696428597,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,8,0,0.696428597,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,9,0,0.607142866,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,10,0,0.571428597,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,BC,11,0,0.642857134,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Default,1,0,0.535714269,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,1,0,0.607142866,Logits,TRUE
Alpaca-7B,Strange_Stories,Alpaca,Unobserved,2,0,0.821428597,Logits,TRUE
